,Date,Action,Ticker,Quantity,Price,Cash
0,2020-01-03,BUY,AAPL,2747,72.7960205078125,800029.3316650391
1,2020-01-03,BUY,AMZN,2107,94.90049743652344,600073.9835662842
2,2020-01-03,BUY,GOOGL,2933,68.18681335449219,400082.0599975586
3,2020-01-03,BUY,TSLA,6972,28.68400001525879,200097.21189117432
4,2020-01-04,SELL,AAPL,517,72.08831024169922,237366.8682861328
5,2020-01-04,SELL,AMZN,1268,93.74849700927734,356239.9624938965
6,2020-01-04,BUY,GOOGL,392,67.83010864257812,329650.55990600586
7,2020-01-04,BUY,TSLA,8211,29.534000396728516,87146.88264846802
8,2020-01-07,SELL,GOOGL,2281,69.63805389404297,245991.28358078003
9,2020-01-07,SELL,TSLA,156,30.1026668548584,250687.29961013794
10,2020-01-07,BUY,AAPL,3450,72.66271209716797,0.9428749084472656
11,2020-01-08,SELL,TSLA,4693,31.270666122436523,146754.17898750305
12,2020-01-08,BUY,AAPL,1874,72.32098388671875,11224.655183792114
13,2020-01-08,BUY,AMZN,117,95.34300231933594,69.52391242980957
14,2020-01-08,BUY,GOOGL,1,69.50354766845703,0.020364761352539062
15,2020-01-09,SELL,AAPL,2573,73.48435974121094,189075.2779788971
16,2020-01-09,SELL,TSLA,921,32.80933380126953,219292.67440986633
17,2020-01-09,BUY,AMZN,1838,94.59850311279297,45420.62568855286
18,2020-01-09,BUY,GOOGL,648,69.99824523925781,61.762773513793945
19,2020-01-10,SELL,AMZN,552,95.05249786376953,52530.741594314575
20,2020-01-10,SELL,TSLA,2164,32.089332580566406,121972.05729866028
21,2020-01-10,BUY,AAPL,1431,75.04521942138672,14582.348306655884
22,2020-01-10,BUY,GOOGL,206,70.73308563232422,11.332666397094727
23,2020-01-11,SELL,AAPL,72,75.21488189697266,5426.804162979126
24,2020-01-11,BUY,AMZN,57,94.15799713134766,59.79832649230957
25,2020-01-11,BUY,TSLA,1,31.876667022705078,27.921659469604492
26,2020-01-14,SELL,AAPL,900,76.82178497314453,69167.52813529968
27,2020-01-14,SELL,TSLA,1613,34.990665435791016,125607.47148323059
28,2020-01-14,BUY,AMZN,459,94.56500244140625,82202.13536262512
29,2020-01-14,BUY,GOOGL,1145,71.7414321899414,58.195505142211914
30,2020-01-15,SELL,AAPL,61,75.78445434570312,4681.0472202301025
31,2020-01-15,SELL,TSLA,1984,35.861331939697266,75829.92978858948
32,2020-01-15,BUY,AMZN,811,93.47200012207031,24.1376895904541
33,2020-01-16,SELL,AAPL,1136,75.45966339111328,85746.31530189514
34,2020-01-16,SELL,AMZN,1487,93.10099792480469,224187.4992160797
35,2020-01-16,SELL,TSLA,875,34.56666564941406,254433.33165931702
36,2020-01-16,BUY,GOOGL,3548,71.70008087158203,41.44472694396973
37,2020-01-17,SELL,AAPL,40,76.40491485595703,3097.641321182251
38,2020-01-17,BUY,AMZN,32,93.89700317382812,92.93721961975098
39,2020-01-17,BUY,GOOGL,1,72.24610900878906,20.691110610961914
40,2020-01-18,SELL,GOOGL,958,73.70880126953125,70633.7227268219
41,2020-01-18,BUY,AAPL,50,77.25077819824219,66771.18381690979
42,2020-01-18,BUY,AMZN,716,93.23600006103516,14.207773208618164
43,2020-01-22,SELL,GOOGL,4348,73.84480285644531,321091.41059303284
44,2020-01-22,BUY,AAPL,3029,76.72726440429688,88684.5267124176
45,2020-01-22,BUY,AMZN,937,94.5999984741211,44.328142166137695
46,2020-01-22,BUY,TSLA,1,36.47999954223633,7.848142623901367
47,2020-01-23,SELL,TSLA,2224,37.97066879272461,84454.61553764343
48,2020-01-23,BUY,AAPL,822,77.00114440917969,21159.67483329773
49,2020-01-23,BUY,AMZN,224,94.37300109863281,20.122587203979492
50,2020-01-24,SELL,AAPL,794,77.37197875976562,61453.473722457886
51,2020-01-24,BUY,AMZN,652,94.22899627685547,16.168149948120117
52,2020-01-30,SELL,AAPL,413,78.61048126220703,32482.296911239624
53,2020-01-30,SELL,GOOGL,927,72.5719223022461,99756.46888542175
54,2020-01-30,BUY,AMZN,1073,92.9000015258789,74.76724815368652
55,2020-01-30,BUY,TSLA,1,38.732666015625,36.03458213806152
56,2020-01-31,SELL,AAPL,3202,78.49659729003906,251382.13910484314
57,2020-01-31,BUY,AMZN,2396,93.53399658203125,27274.683294296265
58,2020-01-31,BUY,GOOGL,376,72.44985961914062,33.53607749938965
59,2020-02-01,SELL,AMZN,3163,100.43599700927734,317712.5946178436
60,2020-02-01,BUY,AAPL,4235,75.01614379882812,19.225629806518555
61,2020-02-06,SELL,AAPL,1224,77.91004943847656,95381.12614250183
62,2020-02-06,BUY,AMZN,194,101.99349975585938,75594.38718986511
63,2020-02-06,BUY,GOOGL,1049,72.04134368896484,23.01766014099121
64,2020-02-07,SELL,AAPL,1102,78.82136535644531,86884.16228294373
65,2020-02-07,SELL,AMZN,355,102.5114974975586,123275.74389457703
66,2020-02-07,BUY,GOOGL,1676,73.53193664550781,36.21807670593262
67,2020-02-08,SELL,AMZN,704,103.96399688720703,73226.87188529968
68,2020-02-08,BUY,AAPL,941,77.74996185302734,64.15778160095215
69,2020-02-11,SELL,AMZN,980,106.69550323486328,104625.75095176697
70,2020-02-11,BUY,AAPL,1339,78.11923217773438,24.09906578063965
71,2020-02-12,SELL,AMZN,522,107.54000091552734,56159.97954368591
72,2020-02-12,BUY,AAPL,723,77.6479263305664,20.528806686401367
73,2020-02-13,SELL,AMZN,738,108.0,79724.5288066864
74,2020-02-13,BUY,AAPL,1002,79.49188232421875,73.66271781921387
75,2020-02-14,SELL,AMZN,283,107.49349975585938,30494.323148727417
76,2020-02-14,BUY,AAPL,386,78.92581176757812,28.959806442260742
77,2020-02-15,SELL,AMZN,151,106.74349975585938,16147.228269577026
78,2020-02-15,BUY,AAPL,204,78.94525146484375,42.39697074890137
79,2020-02-20,SELL,AAPL,90,78.62213134765625,7118.388792037964
80,2020-02-20,BUY,AMZN,65,108.51100158691406,65.1736888885498
81,2020-02-21,SELL,AAPL,483,77.81554412841797,37650.08150291443
82,2020-02-21,BUY,AMZN,180,107.65499877929688,18272.18172264099
83,2020-02-21,BUY,GOOGL,241,75.57553100585938,58.478750228881836
84,2020-02-22,SELL,AAPL,1283,76.05419158935547,97636.00655937195
85,2020-02-22,SELL,AMZN,305,104.79850006103516,129599.54907798767
86,2020-02-22,BUY,GOOGL,1753,73.90508270263672,43.93910026550293
87,2020-02-25,SELL,AAPL,2214,72.44158935546875,160429.61793327332
88,2020-02-25,SELL,AMZN,936,100.4645004272461,254464.39033317566
89,2020-02-25,BUY,GOOGL,3597,70.736572265625,24.93989372253418
90,2020-02-26,SELL,AAPL,6129,69.98783874511719,428980.4035625458
91,2020-02-26,BUY,GOOGL,6211,69.06563568115234,13.740346908569336
92,2020-02-28,SELL,AMZN,414,94.21499633789062,39018.74883079529
93,2020-02-28,BUY,AAPL,587,66.45054626464844,12.278173446655273
94,2020-03-10,SELL,GOOGL,15263,60.56993103027344,924491.1354885101
95,2020-03-10,BUY,AAPL,9118,64.66488647460938,334876.70061302185
96,2020-03-11,SELL,AAPL,280,69.32215881347656,354286.9050807953
97,2020-03-11,BUY,GOOGL,5576,63.52820587158203,53.629140853881836
98,2020-03-13,SELL,GOOGL,5576,55.37675476074219,308834.4136867523
99,2020-03-13,BUY,AAPL,748,60.30643844604492,263725.1977291107
100,2020-03-14,SELL,AAPL,569,67.53165435791016,302150.7090587616
101,2020-03-14,BUY,GOOGL,4994,60.494205474853516,42.64691734313965
102,2020-03-17,SELL,TSLA,556,29.67133331298828,16539.908239364624
103,2020-03-17,SELL,GOOGL,4994,53.456214904785156,283500.2454738617
104,2020-03-17,BUY,AAPL,70,58.84391403198242,279381.1714916229
105,2020-03-18,SELL,AAPL,122,61.43129348754883,286875.7892971039
106,2020-03-18,BUY,GOOGL,5150,55.70107650756836,15.245283126831055
107,2020-03-20,SELL,AAPL,86,59.468284606933594,5129.51775932312
108,2020-03-20,BUY,GOOGL,92,55.38273239135742,34.306379318237305
109,2020-03-21,SELL,AAPL,413,55.692901611328125,23035.474744796753
110,2020-03-21,BUY,GOOGL,432,53.21757888793945,45.48066520690918
111,2020-03-24,SELL,AAPL,610,54.509761810302734,33296.43536949158
112,2020-03-24,BUY,AMZN,349,95.1415023803711,92.05103874206543
113,2020-03-24,BUY,GOOGL,1,52.5161247253418,39.53491401672363
114,2020-03-25,SELL,AAPL,351,59.97846984863281,21091.97783088684
115,2020-03-25,BUY,AMZN,217,97.00499725341797,41.8934268951416
116,2020-03-26,SELL,AAPL,168,59.64806365966797,10062.76812171936
117,2020-03-26,BUY,AMZN,106,94.29199981689453,67.81614112854004
118,2020-03-26,BUY,GOOGL,1,54.88204574584961,12.93409538269043
119,2020-03-27,SELL,AAPL,10,62.786922454833984,640.8033199310303
120,2020-03-27,BUY,AMZN,6,97.77449798583984,54.15633201599121
121,2020-03-28,SELL,AAPL,53,60.18740463256836,3244.0887775421143
122,2020-03-28,BUY,AMZN,34,95.00499725341797,13.91887092590332
123,2020-03-31,SELL,AAPL,117,61.905025482177734,7256.806852340698
124,2020-03-31,BUY,AMZN,73,98.19750213623047,88.38919639587402
125,2020-03-31,BUY,GOOGL,1,57.10847854614258,31.280717849731445
126,2020-04-01,SELL,AAPL,69,61.77869415283203,4294.010614395142
127,2020-04-01,BUY,AMZN,44,97.48600006103516,4.626611709594727
128,2020-04-02,SELL,AAPL,150,58.52809524536133,8783.840898513794
129,2020-04-02,BUY,AMZN,92,95.38500213623047,8.42070198059082
130,2020-04-03,SELL,AAPL,35,59.50472640991211,2091.0861263275146
131,2020-04-03,BUY,AMZN,21,95.94149780273438,76.31467247009277
132,2020-04-03,BUY,GOOGL,1,55.6497688293457,20.66490364074707
133,2020-04-04,SELL,AAPL,45,58.64956283569336,2659.8952312469482
134,2020-04-04,BUY,AMZN,27,95.32949829101562,85.99877738952637
135,2020-04-04,BUY,GOOGL,1,54.43765640258789,31.561120986938477
136,2020-04-09,SELL,AAPL,10,64.64060974121094,677.9672183990479
137,2020-04-09,BUY,AMZN,6,102.1500015258789,65.06720924377441
138,2020-04-09,BUY,GOOGL,1,60.132015228271484,4.93519401550293
139,2020-04-10,SELL,AAPL,90,65.10704803466797,5864.56951713562
140,2020-04-10,BUY,AMZN,57,102.13800048828125,42.70348930358887
141,2020-04-14,SELL,AAPL,47,66.38494873046875,3162.79607963562
142,2020-04-14,BUY,AMZN,29,108.44349670410156,17.934675216674805
143,2020-04-16,SELL,AMZN,30,115.38400268554688,3479.454755783081
144,2020-04-16,BUY,AAPL,50,69.10108947753906,24.40028190612793
145,2020-04-17,SELL,AMZN,206,120.40950012207031,24828.757307052612
146,2020-04-17,BUY,AAPL,356,69.650146484375,33.305158615112305
147,2020-04-18,SELL,AMZN,55,118.75,6564.555158615112
148,2020-04-18,BUY,AAPL,95,68.70506286621094,37.57418632507324
149,2020-04-21,SELL,AMZN,10,119.68049621582031,1234.3791484832764
150,2020-04-21,BUY,AAPL,18,67.27898406982422,23.35743522644043
151,2020-04-22,SELL,AMZN,3,116.40599822998047,372.57542991638184
152,2020-04-22,BUY,AAPL,5,65.19937896728516,46.578535079956055
153,2020-04-28,SELL,AAPL,214,68.79499053955078,14768.706510543823
154,2020-04-28,BUY,AMZN,124,118.80000305175781,37.50613212585449
155,2020-04-29,SELL,AAPL,228,67.67987823486328,15468.518369674683
156,2020-04-29,BUY,AMZN,133,115.7040023803711,79.88605308532715
157,2020-04-29,BUY,GOOGL,1,61.406898498535156,18.479154586791992
158,2020-05-01,SELL,AAPL,166,71.37748718261719,11867.142026901245
159,2020-05-01,BUY,AMZN,95,123.69999694824219,115.6423168182373
160,2020-05-01,BUY,GOOGL,1,67.09178161621094,48.55053520202637
161,2020-05-02,SELL,AAPL,240,70.22836303710938,16903.357664108276
162,2020-05-02,BUY,AMZN,147,114.302001953125,100.96337699890137
