,Date,Action,Ticker,Quantity,Price,Cash
0,2020-01-03,BUY,AAPL,2289,72.79603576660156,833369.874130249
1,2020-01-03,BUY,AMZN,1756,94.90049743652344,666724.6006317139
2,2020-01-03,BUY,CSCO,4020,41.4556999206543,500072.6869506836
3,2020-01-03,BUY,MSFT,1084,153.63070678710938,333537.00079345703
4,2020-01-04,BUY,AAPL,3808,72.08829498291016,59024.773498535156
5,2020-01-04,BUY,AMZN,629,93.74849700927734,56.96887969970703
6,2020-01-04,BUY,CSCO,1,40.77932357788086,16.189556121826172
7,2020-01-07,SELL,AAPL,857,72.6626968383789,62288.12074661255
8,2020-01-07,SELL,AMZN,1,95.14399719238281,62383.26474380493
9,2020-01-07,BUY,CSCO,1524,40.92488098144531,13.74612808227539
10,2020-01-11,SELL,AMZN,2336,94.15799713134766,219966.8274269104
11,2020-01-11,BUY,AAPL,2924,75.21488952636719,38.49045181274414
12,2020-01-14,SELL,CSCO,1068,41.070430755615234,43901.710498809814
13,2020-01-14,BUY,AAPL,571,76.8218002319336,36.46256637573242
14,2020-01-16,SELL,AAPL,6627,75.45966339111328,500107.65185928345
15,2020-01-16,BUY,AMZN,1408,93.10099792480469,369021.44678115845
16,2020-01-16,BUY,CSCO,8977,41.104679107666016,24.742431640625
17,2020-01-17,SELL,AMZN,74,93.89700317382812,6973.120666503906
18,2020-01-17,BUY,AAPL,91,76.40491485595703,20.273414611816406
19,2020-01-22,SELL,AMZN,84,94.5999984741211,7966.673286437988
20,2020-01-22,BUY,AAPL,103,76.72727966308594,63.76348114013672
21,2020-01-22,BUY,CSCO,1,41.781044006347656,21.982437133789062
22,2020-01-24,SELL,AMZN,2,94.22899627685547,210.4404296875
23,2020-01-24,BUY,AAPL,2,77.37196350097656,55.696502685546875
24,2020-01-24,BUY,CSCO,1,41.95228576660156,13.744216918945312
25,2020-01-28,SELL,AMZN,1143,91.41699981689453,104503.3750076294
26,2020-01-28,BUY,AAPL,1395,74.88040161132812,45.214759826660156
27,2020-01-28,BUY,CSCO,1,40.642337799072266,4.572422027587891
28,2020-02-27,SELL,CSCO,13457,36.09608459472656,485749.58281326294
29,2020-02-27,BUY,AAPL,2249,71.09810638427734,325849.9415550232
30,2020-02-27,BUY,AMZN,1917,98.97949981689453,136106.24040603638
