,Date,Action,Ticker,Quantity,Price,Cash
0,2020-01-31,BUY,AAPL,3445,78.49657440185547,729579.3011856079
1,2020-01-31,BUY,AMZN,7799,93.53399658203125,107.6618423461914
2,2020-02-26,SELL,AAPL,3445,69.98783874511719,241215.7663192749
3,2020-02-28,SELL,AMZN,7205,94.21499633789062,920034.8149337769
4,2020-02-28,BUY,AAPL,13845,66.45054626464844,27.00189971923828
5,2020-03-13,SELL,AMZN,594,83.83049774169922,49822.317558288574
6,2020-03-17,SELL,AAPL,13845,58.84391784667969,864516.3601455688
7,2020-03-31,BUY,AAPL,4087,61.905025482177734,611510.5209999084
8,2020-03-31,BUY,AMZN,6227,98.19750213623047,34.67519760131836
9,2020-04-30,SELL,AMZN,3326,118.635498046875,394616.34170150757
10,2020-04-30,BUY,AAPL,5645,69.90282440185547,14.897953033447266
11,2020-05-29,SELL,AMZN,1521,120.05500030517578,182618.5534172058
12,2020-05-29,BUY,AAPL,2355,77.52681732177734,42.898624420166016
13,2020-06-30,SELL,AMZN,1380,134.0189971923828,184989.11474990845
14,2020-06-30,BUY,AAPL,2099,88.1308822631836,2.3928794860839844
15,2020-12-31,SELL,AAPL,1969,130.75875854492188,257466.38845443726
16,2020-12-31,BUY,MSFT,1201,214.2799072265625,116.21987533569336
17,2021-01-29,SELL,AAPL,9575,134.05416870117188,1283684.8851890564
18,2021-01-29,BUY,MSFT,5558,230.95404052734375,42.327938079833984
19,2021-02-26,SELL,MSFT,5755,221.85565185546875,1276821.6043663025
20,2021-02-26,BUY,AAPL,4954,118.48747253417969,689834.6654319763
21,2021-02-26,BUY,AMZN,4512,152.85800170898438,139.36172103881836
22,2021-03-31,SELL,AAPL,7595,117.42001342773438,891944.3637046814
23,2021-03-31,BUY,AMZN,5789,152.76449584960938,7590.697231292725
24,2021-03-31,BUY,MSFT,33,224.6265869140625,178.0198631286621
25,2021-04-30,SELL,MSFT,1037,244.64288330078125,253872.68984603882
26,2021-04-30,BUY,AMZN,1462,173.5655059814453,119.92010116577148
27,2021-05-31,SELL,AAPL,1,122.23988342285156,242.15998458862305
