,Date,Action,Ticker,Quantity,Price,Cash
0,2020-01-03,BUY,CSCO,6030,41.45569610595703,750022.1524810791
1,2020-01-03,BUY,META,1196,208.981689453125,500080.0518951416
2,2020-01-03,BUY,MSFT,1627,153.6306915283203,250122.91677856445
3,2020-01-03,BUY,TSLA,8715,28.68400001525879,141.85664558410645
4,2020-01-04,SELL,CSCO,6029,40.77933120727539,246000.44449424744
5,2020-01-04,SELL,META,1196,207.8759307861328,494620.0577144623
6,2020-01-04,BUY,MSFT,325,151.71771240234375,445311.80118370056
7,2020-01-04,BUY,TSLA,15076,29.534000396728516,57.21120262145996
8,2020-01-07,SELL,MSFT,1952,152.10989379882812,296975.72389793396
9,2020-01-07,SELL,TSLA,12105,30.1026668548584,661368.5061759949
10,2020-01-07,BUY,CSCO,16160,40.92487335205078,22.552806854248047
11,2020-01-08,SELL,TSLA,3615,31.270666122436523,113066.01083946228
12,2020-01-08,BUY,CSCO,2780,40.65947341918945,32.674734115600586
13,2020-01-09,SELL,TSLA,3149,32.80933380126953,103349.26687431335
14,2020-01-09,BUY,CSCO,2540,40.685150146484375,8.985502243041992
15,2020-01-10,SELL,CSCO,215,40.513916015625,8719.477445602417
16,2020-01-10,BUY,TSLA,271,32.089332580566406,23.2683162689209
17,2020-01-11,SELL,CSCO,399,40.35124206542969,16123.413900375366
18,2020-01-11,BUY,META,1,217.23019409179688,15906.18370628357
19,2020-01-11,BUY,TSLA,494,31.876667022705078,159.11019706726074
20,2020-01-14,SELL,TSLA,3287,34.990665435791016,115173.42748451233
21,2020-01-14,BUY,CSCO,2804,41.07042694091797,11.950342178344727
22,2020-01-15,SELL,TSLA,2107,35.861331939697266,75571.77673912048
23,2020-01-15,BUY,CSCO,1322,40.916324615478516,21480.395597457886
24,2020-01-15,BUY,META,98,218.22637939453125,94.21041679382324
25,2020-01-16,SELL,META,70,220.3084259033203,15515.800230026245
26,2020-01-16,BUY,CSCO,175,41.10466766357422,8322.483388900757
27,2020-01-16,BUY,TSLA,240,34.56666564941406,26.483633041381836
28,2020-01-17,SELL,META,29,220.92608642578125,6433.340139389038
29,2020-01-17,SELL,TSLA,236,34.232666015625,14512.249319076538
30,2020-01-17,BUY,CSCO,345,41.995094299316406,23.94178581237793
31,2020-01-18,SELL,TSLA,297,34.03333282470703,10131.841634750366
32,2020-01-18,BUY,CSCO,241,41.96940994262695,17.213838577270508
33,2020-01-31,SELL,CSCO,364,40.4454231262207,14739.347856521606
34,2020-01-31,BUY,TSLA,345,42.72066879272461,0.7171230316162109
35,2020-02-01,SELL,CSCO,1160,39.35808563232422,45656.09645652771
36,2020-02-01,BUY,TSLA,1052,43.371334075927734,29.4530086517334
37,2020-02-04,SELL,TSLA,135,52.0,7049.453008651733
38,2020-02-04,BUY,CSCO,176,39.83753967285156,38.0460262298584
39,2020-02-05,SELL,TSLA,553,59.137332916259766,32740.99112892151
40,2020-02-05,BUY,CSCO,803,40.77077102661133,2.0619945526123047
41,2020-02-06,SELL,TSLA,27,48.97999954223633,1324.5219821929932
42,2020-02-06,BUY,CSCO,31,41.481388092041016,38.59895133972168
43,2020-02-07,SELL,TSLA,191,49.930667877197266,9575.3565158844
44,2020-02-07,BUY,CSCO,229,41.68687057495117,29.063154220581055
45,2020-02-08,SELL,TSLA,56,49.871334075927734,2821.857862472534
46,2020-02-08,BUY,CSCO,68,41.07042694091797,29.068830490112305
47,2020-02-11,SELL,TSLA,160,51.41866683959961,8256.05552482605
48,2020-02-11,BUY,CSCO,197,41.840980529785156,13.382360458374023
49,2020-02-12,SELL,TSLA,151,51.62533187866211,7808.8074741363525
50,2020-02-12,BUY,CSCO,185,42.06358337402344,27.0445499420166
51,2020-02-13,SELL,TSLA,124,51.15266799926758,6369.975381851196
